Soil evaporation,Soil eva avr,Soil eva var,Lakes,Lake entropy,land entropy,Precipitation,Precicpt avr,Precicpt var,Soil moisture,Soil moist avr,Soil moist var,NDVI,NDVI avr,NDVI var,Elevation,Elevation avr,Elevation var,soil entropy,Aspect,Aspect avr,Aspect var,Curvature,Curvature avr,Curvature var,Plan curvature,Plan curv avr,Plan curv var,Profile curvature,Profile curv avr,Profile curv var,Distance to river,Dist river avr,Dist river var,Slope,Slope avr,Slope var,dust_storm,Bare Soil,Cropland,Natural vegetation,Clay Loam,Loam,Loam Sand,Sand,Sand Clay Loam,Sand Loam
0.35586956,0.351618,2.8e-05,0.0,-0.0,-15.509775,166.88956,165.99513,1.599972,0.13470976,0.148222,1.2e-05,0.1654,0.128483,3.7e-05,13.0,12.444444,0.246914,-18.731106,225.0,209.09665,2917.5518,-0.0,-275378.4,3677914000000.0,0.0,-0.013889,1364999000000.0,0.0,-275378.38,947916000000.0,27.833284,23.866844,0.0,0.007012263,0.019392,2.3e-05,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.51108694,0.50087,0.001522,0.0,-0.0,-2.113283,681.9095,681.9095,0.0,0.19864367,0.193244,5.5e-05,0.31345,0.290422,0.000333,1260.0,1255.5555,73.580246,-19.651484,70.24053,170.84221,7980.26,27262464.0,7848286.0,1331897800000000.0,-6841928.0,-2339478.2,637006260000000.0,20420536.0,5508807.5,396844170000000.0,37.281204,34.144855,1.229583,0.72105515,0.797758,0.184647,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
,0.345933,0.000533,1.0,-0.0,-6.893233,137.22098,139.28986,0.0,,0.175041,7.1e-05,0.04715,0.076278,0.000582,13.0,15.444444,1.580247,-6.167753,45.0,108.01937,10748.305,-2478405.8,826135.3,18427486000000.0,929402.2,-446275.0,4386169300000.0,-1549003.6,379860.16,5814065000000.0,38.186954,33.41358,0.0,0.027397424,0.055802,0.00085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.18608695,0.187246,1e-06,0.0,-0.0,-15.509775,77.280235,77.76097,0.462224,0.12263506,0.141287,2.2e-05,0.10445,0.107028,3e-06,336.0,337.1111,2.320988,-43.01955,74.0546,53.34264,526.15796,-1239202.9,413067.66,10578741000000.0,72894.29,-646383.06,2046558900000.0,-1166308.6,-233315.44,3782562800000.0,122.2579,122.05063,5.067638,0.10432144,0.088711,0.000738,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.44434783,0.44872,0.002345,0.0,-0.0,-4.754888,439.7767,439.7767,0.0,0.17516379,0.176442,1.7e-05,0.20395,0.226706,0.000577,393.0,401.55554,10.246914,-9.294609,168.69006,168.1325,982.856,-2478405.8,1514581.4,20057900000000.0,-1167710.4,-387070.22,3721130400000.0,-3646116.2,1127511.1,8410758600000.0,21.347155,25.70538,0.0,0.18093194,0.197872,0.001646,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.65152174,0.629565,0.000321,0.0,-0.0,-0.0,583.847,583.847,0.0,0.20350575,0.176117,5e-06,0.1822,0.202483,0.000138,654.0,685.8889,444.09875,-14.473047,110.3441,173.71129,13834.53,3717608.8,413068.44,2630352900000000.0,1360406.5,6438733.5,879569400000000.0,5078015.5,6851802.0,794301200000000.0,50.741608,49.738968,2.010573,0.6418837,0.789107,0.127812,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.16673914,0.168406,1e-05,0.0,-0.0,-15.509775,104.07076,104.07076,0.0,0.10422414,0.105998,0.000153,0.11485,0.119167,1e-05,280.0,280.0,5.555556,-43.01955,71.56505,79.08774,975.1597,2478405.8,-2203027.2,4360413400000.0,-309800.72,1292461.6,1971841400000.0,2168605.0,-910565.7,1760471000000.0,181.76447,180.9548,5.07149,0.04347786,0.142182,0.003317,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
,0.453057,0.010634,0.0,-0.0,-15.509775,212.10616,215.65688,25.215157,,0.0,0.0,0.062,0.086661,0.000344,8.0,6.222222,0.17284,-27.082708,270.0,237.84055,16694.943,6196014.5,550756.9,3109164400000.0,-3717608.8,103266.914,938436700000.0,2478405.8,378645.34,635103740000.0,38.186954,33.41358,0.0,0.016145848,0.016745,5.1e-05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.3997826,0.396401,1.3e-05,0.0,-0.0,-13.786467,201.21822,205.45364,8.969359,0.12434196,0.137553,5.4e-05,0.11975,0.127233,2.9e-05,4.0,4.777778,0.17284,-10.394319,270.0,153.87444,12891.896,-3717608.8,-0.041667,4777496300000.0,1239202.9,-103266.914,767811850000.0,-2478405.8,-378645.34,1488228000000.0,23.866844,22.275723,5.063341,0.013596237,0.011502,4.6e-05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.47138888,0.382174,2.1e-05,0.0,-0.0,-15.509775,188.69524,188.69524,0.0,0.12762357,0.131163,4e-05,0.1,0.095817,9e-06,4.0,3.777778,0.17284,-17.568588,-1.0,142.72945,25666.492,-0.0,137689.2,4587912700000.0,0.0,-137689.2,1026119000000.0,0.0,0.0,1556952000000.0,13.501126,13.501126,0.0,0.0,0.017118,6.6e-05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.3676087,0.374082,2.7e-05,0.0,-0.0,-10.33985,172.41907,172.41907,0.0,0.14696552,0.147754,7.5e-05,0.0872,0.109061,0.000277,12.0,11.666667,0.222222,-22.610765,33.690067,54.208332,935.0574,-1239202.9,-275378.44,4019163500000.0,247840.58,282262.88,1068206500000.0,-991362.3,6884.4653,1250206300000.0,23.866844,24.392626,5.006129,0.04606834,0.025571,8.5e-05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.32108694,0.324082,3e-06,0.0,-0.0,-15.509775,124.791245,124.791245,0.0,0.13722472,0.133421,6e-06,0.1225,0.125878,1e-06,539.0,536.0,4.888889,-43.01955,348.69006,67.789696,1662.7251,-3717608.8,-826135.3,21157483000000.0,1387907.2,537920.0,7123794700000.0,-2329701.5,-288215.3,7065637000000.0,320.9181,320.9181,0.0,0.2883769,0.119752,0.002419,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.28804347,0.290242,3e-06,0.0,-0.0,-15.509775,180.10583,180.10583,0.0,0.15726404,0.152968,0.00016,0.1158,0.124256,4e-06,671.0,674.1111,11.876543,-41.364285,3.3664598,121.001884,1692.7007,-2478405.8,-3855297.8,62941620000000.0,4956811.5,1925628.9,11613133000000.0,2478405.8,-1929668.9,25015272000000.0,179.43042,178.68503,1.111218,0.16356175,0.195578,0.003909,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.52652174,0.4357,0.010746,0.0,-0.0,-3.169925,615.99457,619.28314,5.40736,0.16572191,0.175973,0.000114,0.1938,0.214567,0.000608,821.0,746.3333,17416.223,-14.473047,38.973907,28.689253,34.911476,-223056530.0,-91150264.0,1.5454216e+16,167833150.0,79905040.0,1.0555912e+16,-55223372.0,-11245219.0,612387000000000.0,50.741608,47.520943,5.075024,10.570622,6.528432,9.662899,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
,0.0,0.0,1.0,-0.0,-0.0,318.52936,318.52936,0.0,,0.0,0.0,-0.08815,-0.113528,0.00107,44.0,44.0,0.0,-0.0,-1.0,-1.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.421253,36.678406,4.075788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.67847824,0.659082,0.000211,0.0,-0.0,-1.723308,401.5664,401.5664,0.0,0.1668764,0.1669,3.1e-05,0.1397,0.119178,7.1e-05,545.0,517.2222,286.17285,-23.59719,9.246112,225.97565,23970.258,1239202.9,-1376891.6,695618600000000.0,2282345.2,521740.78,117048420000000.0,3521548.2,-855151.1,288178600000000.0,27.833284,26.951853,2.719223,0.64888304,0.970788,0.042843,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.195,0.196039,1.1e-05,0.0,-0.0,-15.509775,95.034904,95.034904,0.0,0.13320224,0.13354,2.7e-05,0.117,0.114656,8e-06,543.0,563.0,82.0,-43.01955,116.56505,151.32181,357.864,-4956811.5,-1239203.0,172331130000000.0,1184532.1,-158229.11,44720020000000.0,-3772279.5,-1397431.9,67394280000000.0,245.7242,244.66403,0.899158,0.3212675,0.428131,0.010188,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.7954348,0.762488,0.00035,0.0,-0.0,-0.0,442.33423,448.2778,21.045317,0.2091545,0.187055,2e-05,0.1631,0.1615,4.4e-05,1783.0,1747.8889,1444.9877,-15.767656,252.36821,198.0271,776.30206,83026590.0,-7848286.0,3163044000000000.0,1514528.2,162241.56,703342640000000.0,84541120.0,-7686043.5,1455297700000000.0,44.008286,46.305557,5.18515,1.240813,1.747188,0.17942,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0.5593478,0.617754,0.001034,0.0,-0.0,-0.0,654.2102,654.2102,0.0,0.23163202,0.216296,5.4e-05,0.1915,0.188456,0.000106,2357.0,2229.5557,9208.024,-18.356874,197.98868,255.79137,14282.064,236687760.0,-3166858.8,2.8067485e+16,-138025000.0,6768678.0,6846741600000000.0,98662770.0,3601828.5,9409093000000000.0,9.546739,5.834118,3.938157,5.420178,4.971556,1.229966,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0.2754348,0.274058,1e-06,0.0,-0.0,-15.509775,116.690475,117.023155,0.0,0.12645787,0.129718,3.1e-05,0.1175,0.122422,6e-06,303.0,282.44446,16.469135,-43.01955,297.34988,211.65778,18286.764,-6196014.5,-9087488.0,37537473000000.0,148704.34,4319746.0,19027950000000.0,-6047310.0,-4767742.0,20022072000000.0,120.47438,120.47438,0.0,0.4665399,0.319026,0.013368,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.34543478,0.345,1.5e-05,0.0,-0.0,-15.509775,127.211395,127.211395,0.0,0.13496068,0.132727,3.4e-05,0.0987,0.096867,4e-06,355.0,360.0,5.777778,-43.01955,78.69007,161.01941,19047.135,-1239202.9,2203027.2,43604135000000.0,-1285965.2,-723777.7,9684261000000.0,-2525168.2,1479249.8,15772100000000.0,232.47827,233.55266,0.577137,0.20897342,0.109963,0.00147,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.53782606,0.522391,0.00171,0.0,-0.0,-3.698246,798.4543,798.4543,0.0,0.1866292,0.189346,3.7e-05,0.194,0.232689,0.000399,1360.0,1407.4445,1405.5802,-8.0,269.83585,199.9572,1132.1456,-100375430.0,-9500556.0,7373383500000000.0,75591380.0,12849283.0,3193553500000000.0,-24784058.0,3348727.5,2132031800000000.0,62.783867,62.783867,0.0,2.430227,2.925415,2.229386,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.37804347,0.376353,1.1e-05,0.0,-0.0,-15.509775,130.69337,132.97935,10.451365,0.1383736,0.120682,4.6e-05,0.0872,0.089244,3e-06,205.0,204.66667,3.777778,-43.01955,14.0362425,157.90308,19856.574,-0.0,2753784.2,12209157000000.0,805481.9,-1675267.0,6316898600000.0,805481.9,1078517.2,3701717900000.0,111.435425,106.73577,0.0,0.10304281,0.152065,0.007014,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.78152174,0.816522,7.6e-05,0.0,-0.0,-0.0,517.0279,510.81598,0.0,0.1946517,0.205787,1e-04,0.2008,0.200178,0.00032,1603.0,1587.0,14159.111,-19.651484,78.44899,228.2873,14827.326,131355500.0,129290170.0,6.470642e+16,-84574930.0,-99929930.0,1.8381466e+16,46780580.0,29360240.0,2.33335e+16,10.673577,8.058234,3.420009,13.321562,7.583546,0.636344,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.51021737,0.471039,0.001112,0.0,-0.0,-4.754888,668.54004,668.54004,0.0,0.1810281,0.188381,4.2e-05,0.3054,0.340233,0.003869,948.0,1136.8889,6247.6543,-15.767656,170.42487,103.39731,3535.1763,-17348840.0,10877444.0,7.754551e+16,2535760.5,-2224769.8,3.1207978e+16,-14813080.0,8652676.0,1.5915558e+16,10.673577,12.182997,3.474929,4.629984,4.230862,3.13275,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.59434783,0.641884,0.000103,0.0,-0.0,-0.0,422.09625,410.9579,248.12643,0.17317978,0.15851,1.8e-05,0.1563,0.162411,0.000122,977.0,955.1111,22596.543,-15.767656,198.12357,270.74954,12810.983,-125159496.0,51358070.0,6.957505e+16,76372970.0,-39878740.0,1.9643267e+16,-48786524.0,11479328.0,2.5892573e+16,34.75065,29.41999,0.296023,3.633531,7.190958,8.497669,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.81956524,0.838406,0.000582,0.0,-0.0,-4.754888,696.9782,696.9782,0.0,0.22676124,0.224649,4e-05,0.256,0.286778,0.000368,2446.0,2251.4443,13759.136,-19.651484,213.02011,336.71573,148.34236,80548190.0,-15971949.0,1.0365271e+16,-66805640.0,-1946072.9,6356169000000000.0,13742549.0,-17918024.0,920766600000000.0,9.546739,12.728984,5.063342,2.9261124,6.192702,0.87886,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.76652175,0.70372,0.002198,0.0,-0.0,-0.528321,472.40564,465.6681,48.618114,0.20279212,0.188748,6e-05,0.1838,0.217133,0.003204,1604.0,1197.4445,4520.9136,-19.651484,328.78476,216.42581,19076.643,44611304.0,-129840930.0,5168151300000000.0,-26434468.0,58267960.0,2191997400000000.0,18176838.0,-71572960.0,1334876200000000.0,23.866844,20.6846,5.06334,10.1174555,4.464456,3.083931,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.39130434,0.394541,1.5e-05,0.0,-0.0,-15.509775,214.75769,214.75769,0.0,0.14867698,0.135242,4.4e-05,0.1127,0.117878,9e-06,234.0,233.0,0.444444,-38.605503,18.434948,77.69197,1952.5449,1239202.9,137689.19,4246662800000.0,-495681.16,-282262.88,760228540000.0,743521.75,-419952.06,1687290400000.0,6.750563,7.622344,2.660007,0.06104621,0.036333,0.000206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.5565217,0.578623,0.002855,0.0,-0.0,-4.754888,280.79547,315.90778,0.0,0.17160673,0.172964,1.1e-05,0.1591,0.1878,0.001526,27.0,27.0,0.0,-13.178438,18.434948,67.729454,4688.827,1239202.9,-413067.66,1023749100000.0,-1239202.9,309800.72,682499500000.0,-0.0,-103266.914,85312440000.0,4.7733693,4.77337,0.0,0.014900723,0.01367,0.000157,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.42347828,0.431014,0.000266,0.0,-0.0,-4.226567,890.4048,890.3247,0.00321,0.18766011,0.184314,3.7e-05,0.2328,0.279844,0.001142,830.0,1080.4445,16340.247,-11.883828,193.75307,126.10536,7207.2803,3717608.8,228151000.0,5.348832e+16,-5180027.5,-143698850.0,2.6643145e+16,-1462419.0,84452184.0,1.677291e+16,20.25169,24.91198,2.184619,8.860848,7.492494,9.679366,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.6426087,0.588575,0.002974,0.0,-0.0,-2.113283,249.01198,280.79547,0.0,0.1647837,0.1718,0.000197,0.1856,0.232856,0.001976,29.0,29.0,0.666667,-8.0,78.69007,119.007866,7353.462,4956811.5,-826135.3,2729998000000.0,-2478405.8,227187.17,829236900000.0,2478405.8,-323569.66,605528800000.0,0.0,0.0,0.0,0.029399158,0.043902,0.000377,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0.37,0.376618,1.3e-05,0.0,-0.0,-4.754888,149.56192,149.56192,0.0,0.17203651,0.17304,2.8e-05,0.3892,0.274989,0.001448,20.0,18.88889,0.320988,-9.294609,225.0,199.88889,13501.683,2478405.8,413067.66,7507494300000.0,-1549003.6,-619601.44,853124300000.0,929402.2,68844.6,1402915500000.0,6.750563,2.651872,5.62594,0.0123541625,0.015315,6.3e-05,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.55260867,0.564565,3.9e-05,0.0,-0.0,-6.893233,285.0746,284.91782,0.049159,0.15217416,0.152596,1.5e-05,0.0929,0.103167,3.7e-05,258.0,262.66666,16.0,-20.63791,315.0,176.32132,109.00655,-9913623.0,275378.44,22446650000000.0,6939536.5,286753.0,5630905000000.0,-2974087.0,562131.44,11246088000000.0,4.7733693,0.0,0.0,0.22774732,0.267384,0.002267,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.5947826,0.512691,0.004672,0.0,-0.0,-0.0,744.3927,761.57605,0.0,0.23266292,0.237048,6.7e-05,0.1977,0.196844,0.001278,2410.0,2538.3333,44716.89,-19.651484,191.42119,182.67201,92.30944,646863940.0,86606504.0,4.6500202e+16,-262354640.0,-53671376.0,2.0550487e+16,384509280.0,32935140.0,1.2458903e+16,23.866844,22.661795,2.904298,5.5410285,11.833927,13.037279,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.41804346,0.396643,7e-05,0.0,-0.0,-8.834419,159.83449,159.83447,0.0,,0.0,0.0,0.1149,0.0991,0.000102,48.0,49.88889,5.876543,-28.529325,52.431408,67.42349,209.31586,3717608.8,1239203.0,17062486000000.0,-1808017.4,-624832.56,5688508000000.0,1909591.4,614370.3,4014015000000.0,6.750563,5.652122,0.965258,0.21688333,0.168517,0.00084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.47369567,0.467367,2.2e-05,0.0,-0.0,-3.974938,155.29451,153.63385,1.378887,0.1424045,0.14828,6.1e-05,0.1671,0.146722,0.00047,24.0,23.88889,0.987654,-8.834419,315.0,123.94222,1785.6108,4956811.5,-688446.0,6862911000000.0,0.0,-6884.4165,2022284000000.0,0.0,-419952.1,1777721500000.0,32.020733,31.55546,1.731825,0.018592246,0.041263,0.000195,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.63608694,0.632778,0.000407,0.0,-0.0,-2.113283,688.49286,709.3841,0.666576,0.18729776,0.189709,8.9e-05,0.2714,0.302778,0.001599,892.0,1157.6666,13852.0,-9.294609,160.12021,176.17769,1153.4934,-7435217.5,118137340.0,2.769071e+16,27090904.0,-40819092.0,1.0072785e+16,19655686.0,77318250.0,8897515000000000.0,44.008286,47.73369,0.0,5.8381233,5.645793,3.188897,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.35565218,0.344106,0.000853,0.0,-0.0,-4.754888,148.75987,155.51643,22.82556,,0.173195,1.4e-05,0.3808,0.371589,0.000519,23.0,22.333332,0.666667,-8.0,225.0,219.35635,555.5929,1239202.9,-413067.66,4436246000000.0,-247840.58,172111.52,1367368800000.0,991362.3,-240956.11,1168306300000.0,4.7733693,6.750563,0.0,0.067568935,0.043579,0.00015,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.5141304,0.52128,0.004011,0.0,-0.0,-0.0,696.81323,681.7898,112.85184,0.22577247,0.226786,0.000103,0.4104,0.325156,0.00349,1851.0,1863.5555,160.02469,-17.062265,271.83282,213.36435,1725.1841,-71873770.0,5232190.0,488593800000000.0,77230216.0,3686123.0,86387160000000.0,5356444.0,8918313.0,193295900000000.0,37.281204,36.105076,2.766562,1.82138,0.478113,0.021895,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.59565216,0.622367,7e-05,0.0,-0.0,-15.509775,287.32645,284.20352,4.876266,0.14380337,0.149916,3.3e-05,0.0835,0.080211,6e-06,35.0,41.666668,7.111111,-28.529325,205.821,195.6531,17.508768,-2478405.8,-4543744.0,50846214000000.0,2168605.0,3938140.5,33272795000000.0,-309800.72,-605603.6,4221105000000.0,54.42478,51.41076,0.0,0.31170204,0.418943,0.032703,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.65369564,0.61058,0.001207,0.0,-0.0,-6.893233,565.71106,565.71106,0.0,0.14617416,0.148893,5.5e-05,0.1337,0.108489,0.000116,113.0,102.55556,36.469135,-24.583618,246.16125,257.27435,62.088806,-0.0,-963824.44,32001642000000.0,1281641.4,639593.1,23777572000000.0,1281641.4,-324231.4,3302317000000.0,88.01657,83.44054,4.839306,0.36282393,0.368368,0.008614,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.33608696,0.333237,3e-06,0.0,-0.0,-15.509775,195.31587,192.79262,12.733677,0.13927808,0.138333,1.3e-05,0.1163,0.121111,2e-06,272.0,273.77777,1.950617,-43.01955,40.03026,39.209442,159.24236,-11152826.0,275378.4,9479160000000.0,5606885.5,129629.36,2791455000000.0,-5545941.0,405007.78,2311300600000.0,45.284153,45.284153,0.0,0.21181484,0.160458,0.00053,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.25173914,0.250966,2e-06,0.0,-0.0,-15.509775,153.58612,153.58612,0.0,0.13438763,0.144749,0.000109,0.1011,0.110322,5.4e-05,681.0,674.6667,8.0,-40.812527,0.0,91.17445,1358.6577,6196014.5,-4681433.5,77729110000000.0,-1045801.3,3052544.8,41332454000000.0,5150213.0,-1628888.5,18270490000000.0,176.67914,176.1221,4.117764,0.27532974,0.182338,0.006226,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.44673914,0.464565,0.000642,0.0,-0.0,-4.754888,823.83954,843.9196,201.60477,0.19448876,0.179049,5.9e-05,0.229,0.189333,8.9e-05,679.0,610.55554,684.4691,-11.883828,0.26403323,342.01572,121.01922,3717608.8,-9225177.0,241301500000000.0,-5675440.5,5061458.5,132084920000000.0,-1957831.9,-4163718.8,119566670000000.0,6.750563,6.750563,0.0,1.5951418,1.549479,0.165265,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.5445652,0.653672,0.000735,0.0,-0.0,-6.893233,276.25513,276.25513,0.0,0.19255337,0.177296,0.000108,0.1294,0.1814,0.0017,20.0,20.11111,0.320988,-17.68604,153.43495,169.09665,19612.941,-1239202.9,-963824.44,6066662000000.0,247840.58,275378.4,947915850000.0,-991362.3,-688446.0,2426664600000.0,0.0,0.0,0.0,0.027033405,0.019997,6.4e-05,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0.35186046,0.323961,1.4e-05,0.0,-0.0,-15.509775,131.81406,131.81406,0.0,0.106564604,0.107994,3.5e-05,0.122,0.126367,2e-06,664.0,662.1111,19.432098,-40.260773,67.380135,114.28495,12730.667,3717608.8,137689.11,123342830000000.0,-467240.44,-394012.44,45665720000000.0,3250368.2,-256323.06,26741356000000.0,361.07626,363.05856,0.0,0.19075471,0.224592,0.010166,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.6802174,0.575097,0.003463,0.0,-0.0,-3.698246,318.3974,318.3974,0.0,0.16879776,0.160055,7e-06,0.1161,0.123956,1.8e-05,355.0,357.0,14.888889,-19.651484,25.346176,64.89481,979.1265,6196014.5,6058326.0,60894120000000.0,-5122890.5,-3219165.8,16676049000000.0,1073124.1,2839159.0,27219441000000.0,15.094718,15.094718,0.0,0.2275256,0.326882,0.006198,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.5276087,0.473865,0.000627,0.0,-0.0,-4.754888,388.25684,383.0484,13.563897,0.15217416,0.160887,1.7e-05,0.1408,0.158578,0.000317,395.0,404.77777,13.283951,-11.883828,111.03751,135.02637,680.4312,-3717608.8,1376892.0,47244133000000.0,3109697.8,-513805.47,9647393000000.0,-607910.9,863086.75,18871726000000.0,25.70538,30.912071,3.947647,0.1846687,0.210097,0.000917,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.4604348,0.459179,0.000178,0.0,-0.0,-5.169925,238.25333,238.25334,0.0,0.16033427,0.141932,0.000176,0.3258,0.188844,0.005068,56.0,60.333332,14.666667,-24.861025,123.69007,172.38043,1151.5536,-2478405.8,-2065338.2,21498736000000.0,0.0,1522069.5,6581051000000.0,-2478405.8,-543268.5,8520986000000.0,0.0,0.0,0.0,0.06288895,0.223111,0.004592,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0.5376087,0.537802,4.9e-05,0.0,-0.0,-15.509775,223.50812,227.66203,34.50994,0.16255057,0.157498,5.7e-05,0.0813,0.083011,0.0,346.0,337.8889,10.098765,-30.645863,271.8476,263.54596,1297.8583,1239202.9,413067.66,21498734000000.0,1239202.9,-1070722.5,7792855000000.0,2478405.8,-657655.0,6907697000000.0,30.189436,29.41999,0.296023,0.1960348,0.157789,0.002871,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.3528261,0.329976,8e-05,0.0,-0.0,-3.698246,208.06516,214.34435,19.71408,,0.162939,2.5e-05,0.1987,0.305967,0.00073,168.0,167.22223,0.839506,-10.994939,36.869896,104.62249,7229.502,-9913623.0,-11290516.0,47585380000000.0,8674420.0,11944758.0,80367800000000.0,-1239202.9,654243.44,13438964000000.0,0.0,1.060749,3.938158,0.19169924,0.389525,0.128773,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.9326087,0.876135,0.000288,0.0,-0.0,-0.0,711.6804,711.6804,0.0,0.24465731,0.242464,0.000122,0.1747,0.234444,0.001152,2504.0,2487.889,3069.21,-19.651484,103.90269,141.26877,12250.267,48328910.0,54111856.0,4.244021e+16,-35117810.0,-37070828.0,1.3064857e+16,13211107.0,17041038.0,1.2872356e+16,45.03187,50.056145,3.269618,1.1421984,1.870579,1.157648,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.23804347,0.222729,5e-06,0.0,-0.0,-13.006517,103.30215,103.30215,0.0,0.15191011,0.141883,1.4e-05,0.114,0.104844,1.1e-05,780.0,771.2222,10.17284,-32.7624,45.0,90.7364,4256.3525,13631232.0,-6884461.0,38257890000000.0,-5478131.5,4499336.5,16814457000000.0,8153100.5,-2385124.0,19772584000000.0,199.39888,198.94472,6.23406,0.31474018,0.284765,0.011631,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.40695652,0.40913,0.000185,0.0,-0.0,-15.509775,227.6535,227.86188,0.086831,0.14296348,0.14188,1.3e-05,0.0632,0.065722,9e-06,481.0,503.55554,78.69136,-34.87894,140.04245,152.52098,159.50215,2478405.8,963824.56,44627880000000.0,466234.75,655839.56,19594666000000.0,2944640.5,1619664.0,7448541000000.0,155.84885,155.84885,0.0,0.39131793,0.540694,0.001808,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.81152177,0.846377,0.00043,0.0,-0.0,-34.666668,486.9848,491.62476,0.0,0.21718821,0.223448,6.1e-05,0.2156,0.239333,0.00014,2313.0,-21116.777,271505060.0,-1365.5906,13.717345,14.926566,0.0,45850508.0,-80135120.0,3.122469e+16,4177139.8,5770601.5,4005848000000000.0,50027650.0,-74364520.0,1.3308758e+16,75.47359,79.444695,0.0,3.31538,6.717378,0.178604,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
